temperature_C,humidity_%,soil_moisture_%,rainfall_mm,solar_radiation_Wm2,wind_speed_kmh,soil_pH,soil_type,crop_type,growth_stage,field_area_ha,days_since_rain,season,water_amount_liters
20.0,24.3,78.6,48.4,279.5,26.1,6.96,Silt,Wheat,Germination,8.89,8,Winter,303.7
44.7,60.4,25.8,34.7,470.4,14.0,7.36,Clay,Cotton,Vegetative,1.65,14,Autumn,274.8
22.0,28.3,52.9,20.1,772.3,20.0,7.11,Clay,Rice,Flowering,2.11,5,Summer,634.3
43.3,22.6,40.3,9.6,162.7,20.1,7.19,Loam,Cotton,Vegetative,5.04,9,Spring,1346.8
34.5,23.7,15.0,17.8,578.1,5.8,8.17,Silt,Rice,Maturity,9.48,9,Autumn,2000.0
33.2,78.4,44.2,8.5,773.6,6.0,6.57,Silt,Maize,Vegetative,3.63,1,Summer,1048.1
30.4,28.3,59.2,5.3,310.4,14.1,6.12,Loam,Cotton,Vegetative,6.75,11,Winter,711.0
21.9,23.2,45.9,45.3,703.0,27.3,6.87,Silt,Maize,Germination,6.09,12,Summer,868.8
20.3,50.7,71.0,49.9,753.6,0.3,6.12,Silt,Wheat,Germination,1.92,6,Winter,50.0
21.6,79.1,30.2,8.2,623.0,23.5,7.0,Silt,Cotton,Germination,2.86,1,Spring,228.4
20.6,38.4,16.0,2.7,261.9,1.7,8.21,Sandy,Wheat,Flowering,9.34,3,Winter,1628.4
38.4,49.5,75.6,16.5,333.8,14.3,7.35,Clay,Soybean,Vegetative,2.26,3,Summer,356.9
25.5,22.8,36.5,23.1,125.1,19.1,8.07,Sandy,Wheat,Maturity,7.1,9,Spring,1331.8
16.7,51.4,50.3,10.2,682.0,20.6,6.0,Sandy,Soybean,Germination,9.66,6,Winter,772.9
44.1,60.4,65.4,15.1,694.7,1.8,8.2,Clay,Rice,Maturity,1.64,5,Winter,215.9
41.5,60.0,32.7,10.0,542.9,12.6,7.31,Sandy,Soybean,Vegetative,4.29,11,Autumn,1215.4
42.8,43.3,60.1,38.7,346.8,17.5,5.6,Loam,Rice,Vegetative,2.63,10,Winter,299.8
44.8,42.1,19.5,35.6,153.8,2.0,7.4,Sandy,Soybean,Vegetative,2.6,11,Summer,1179.6
20.2,27.5,30.4,31.7,627.1,4.1,8.35,Loam,Soybean,Maturity,1.63,12,Spring,73.2
26.9,45.7,20.1,19.4,608.6,19.9,5.74,Clay,Maize,Maturity,6.67,11,Summer,1478.0
37.7,27.0,66.8,45.5,738.8,15.6,7.25,Silt,Maize,Maturity,7.59,9,Winter,587.1
35.9,73.7,25.6,48.5,611.4,4.9,8.25,Clay,Wheat,Vegetative,6.93,6,Summer,1241.7
19.6,87.6,60.2,8.7,680.1,16.1,5.53,Clay,Maize,Vegetative,9.28,5,Autumn,1201.3
39.5,87.9,76.0,11.2,622.2,27.4,7.39,Sandy,Rice,Germination,1.88,0,Summer,331.5
21.7,80.6,46.9,26.3,541.5,0.5,6.92,Clay,Maize,Flowering,3.54,14,Spring,472.8
21.7,62.1,47.8,4.6,398.9,19.3,6.54,Clay,Wheat,Maturity,3.77,14,Spring,424.5
31.1,69.1,42.3,21.8,731.5,2.2,7.38,Loam,Cotton,Flowering,2.7,10,Winter,315.7
32.8,40.0,32.8,29.1,555.7,0.2,5.66,Silt,Rice,Maturity,1.85,3,Spring,337.5
32.4,64.2,43.3,26.1,378.8,4.5,7.76,Sandy,Cotton,Maturity,5.12,13,Summer,1326.3
17.7,51.9,52.2,16.5,158.4,12.7,5.51,Silt,Rice,Flowering,8.43,2,Winter,1373.4
41.3,53.7,79.0,27.1,303.5,24.1,6.42,Silt,Wheat,Flowering,9.57,14,Summer,2000.0
23.0,73.0,75.6,47.9,480.6,8.5,7.01,Silt,Maize,Maturity,1.73,6,Autumn,50.0
18.9,39.7,70.4,10.3,292.9,18.8,6.63,Sandy,Cotton,Vegetative,8.32,12,Summer,2000.0
41.7,42.3,72.2,32.7,254.9,12.3,6.42,Clay,Cotton,Germination,8.33,6,Spring,816.6
43.7,84.7,42.7,2.2,469.2,7.0,7.99,Silt,Maize,Maturity,4.2,11,Spring,863.7
40.9,23.9,56.0,3.3,218.9,15.4,8.3,Sandy,Wheat,Germination,1.55,11,Autumn,287.9
39.3,54.0,72.7,27.6,660.3,23.9,8.12,Clay,Maize,Vegetative,9.91,10,Winter,906.1
34.7,83.9,37.5,5.2,439.1,25.0,7.07,Silt,Soybean,Vegetative,6.73,3,Spring,1404.7
31.5,62.7,77.3,1.1,501.7,25.4,8.15,Loam,Soybean,Germination,9.83,6,Spring,1342.7
17.6,58.2,39.1,8.6,203.2,10.2,8.26,Sandy,Soybean,Maturity,5.09,3,Spring,895.4
27.3,37.5,52.1,28.2,327.2,23.8,6.73,Silt,Cotton,Germination,4.25,8,Autumn,283.8
26.2,44.0,59.7,35.2,387.1,6.4,6.35,Sandy,Cotton,Maturity,2.85,2,Autumn,138.9
22.8,79.6,76.5,10.1,665.7,22.2,5.79,Loam,Wheat,Flowering,9.84,9,Spring,2000.0
36.7,59.1,27.1,33.4,639.1,28.5,6.94,Sandy,Rice,Maturity,2.91,14,Winter,477.9
29.9,56.0,62.2,9.1,256.1,0.4,8.34,Clay,Maize,Flowering,0.73,1,Spring,50.0
17.4,27.0,46.5,30.7,531.3,13.2,7.18,Silt,Rice,Flowering,5.37,4,Summer,2000.0
21.6,21.1,28.8,20.6,270.4,19.4,7.5,Sandy,Cotton,Germination,4.08,8,Summer,807.5
35.5,87.5,64.4,32.7,791.8,21.1,5.84,Sandy,Maize,Flowering,2.98,10,Winter,327.8
17.3,46.4,48.7,49.8,766.5,5.3,5.93,Silt,Cotton,Germination,6.53,2,Spring,489.7
40.5,62.2,56.3,46.9,494.3,29.2,6.89,Loam,Wheat,Germination,3.96,0,Winter,117.8
29.9,25.6,32.6,0.2,589.2,18.5,8.35,Loam,Maize,Vegetative,4.32,8,Summer,1890.0
29.4,67.8,43.7,44.3,661.0,4.9,6.58,Silt,Cotton,Germination,0.72,4,Spring,50.0
32.8,85.3,53.2,3.3,604.7,0.6,8.13,Silt,Soybean,Vegetative,6.1,1,Spring,1168.8
39.7,60.3,38.3,47.7,589.9,23.5,5.86,Clay,Soybean,Vegetative,1.66,5,Summer,149.5
25.4,28.8,23.9,14.1,771.0,2.4,7.35,Sandy,Cotton,Germination,2.53,2,Winter,222.2
35.3,60.7,77.3,19.1,517.5,4.2,7.3,Sandy,Rice,Maturity,7.31,13,Winter,1190.5
32.0,73.6,45.8,4.6,545.4,17.2,8.08,Loam,Wheat,Maturity,3.48,8,Autumn,441.9
23.0,48.4,61.4,5.6,694.5,18.1,5.51,Clay,Wheat,Germination,2.05,2,Autumn,93.4
41.4,81.6,38.8,36.3,568.9,20.6,6.07,Sandy,Cotton,Flowering,5.99,1,Autumn,1604.7
38.9,65.4,34.9,47.2,613.1,11.8,6.16,Clay,Wheat,Germination,2.54,2,Winter,50.0
34.8,82.9,38.5,30.5,263.9,23.2,8.35,Silt,Maize,Flowering,3.07,5,Spring,562.8
40.5,63.6,38.6,35.8,359.9,29.2,5.96,Sandy,Wheat,Maturity,6.4,2,Spring,1126.0
41.0,29.2,48.1,38.1,203.1,8.1,5.61,Silt,Soybean,Flowering,7.53,8,Autumn,1705.6
36.3,41.7,48.0,13.1,454.0,21.1,7.1,Loam,Cotton,Germination,7.53,8,Winter,541.5
40.1,34.1,44.8,2.3,419.0,27.9,7.09,Loam,Maize,Flowering,5.08,8,Autumn,1743.9
35.9,83.6,19.4,0.1,798.0,20.6,8.03,Silt,Wheat,Vegetative,4.82,1,Winter,498.3
35.4,73.2,44.7,17.5,527.8,20.4,8.35,Loam,Soybean,Vegetative,7.98,14,Winter,916.3
33.6,67.3,21.8,12.1,650.5,6.7,7.12,Silt,Rice,Germination,2.33,6,Autumn,376.4
37.6,41.1,18.8,3.1,333.8,16.1,8.29,Silt,Wheat,Germination,1.95,14,Spring,330.6
19.8,32.9,75.3,9.0,682.1,16.9,7.68,Silt,Soybean,Germination,6.81,11,Spring,691.8
41.4,73.0,52.3,6.2,530.6,21.0,6.29,Loam,Soybean,Maturity,4.39,1,Winter,403.0
41.2,53.2,56.2,45.7,587.9,29.9,8.29,Loam,Soybean,Maturity,7.24,0,Summer,1587.9
15.9,35.8,38.1,7.0,306.1,1.0,7.5,Loam,Soybean,Maturity,2.94,4,Summer,514.2
39.8,63.2,73.6,26.9,484.0,2.0,6.74,Silt,Rice,Vegetative,3.59,10,Summer,1172.4
18.9,22.8,54.7,29.7,543.8,2.3,7.54,Clay,Cotton,Flowering,9.02,10,Autumn,1481.9
25.1,42.8,63.8,27.2,512.4,22.3,6.7,Loam,Soybean,Vegetative,4.51,7,Spring,622.8
37.3,52.8,35.8,5.0,740.6,4.1,5.84,Clay,Cotton,Flowering,6.11,13,Summer,2000.0
19.8,30.4,77.2,15.9,728.8,18.7,7.66,Loam,Rice,Flowering,1.51,2,Summer,50.0
39.5,88.9,67.4,2.6,779.7,9.7,7.97,Sandy,Rice,Germination,2.2,6,Summer,813.1
40.0,34.6,69.8,19.8,567.2,13.7,7.69,Sandy,Maize,Germination,0.84,5,Summer,99.9
30.2,29.1,22.1,9.4,780.3,6.5,6.19,Sandy,Maize,Maturity,4.53,10,Autumn,1124.6
15.2,34.2,29.0,28.1,682.7,26.0,8.37,Clay,Soybean,Germination,9.89,12,Spring,948.3
23.6,73.8,30.0,34.6,289.6,17.6,5.58,Loam,Cotton,Vegetative,8.8,13,Spring,1538.6
33.5,49.8,29.0,26.6,399.2,28.3,6.5,Silt,Rice,Vegetative,6.51,0,Spring,1897.7
44.4,59.6,69.9,21.7,266.9,17.2,6.28,Clay,Wheat,Vegetative,8.68,11,Summer,1865.6
34.0,21.5,12.2,19.4,102.9,3.7,5.64,Loam,Maize,Germination,6.14,6,Winter,491.9
22.8,22.4,15.3,42.1,231.6,5.1,6.72,Sandy,Maize,Germination,4.0,2,Autumn,427.9
34.0,51.2,29.2,11.0,102.8,29.7,7.37,Clay,Wheat,Flowering,2.15,13,Autumn,392.0
31.2,77.2,24.0,36.7,603.9,21.8,8.15,Loam,Cotton,Flowering,6.7,3,Autumn,1351.2
38.4,82.0,26.2,37.9,397.9,1.5,8.47,Silt,Cotton,Germination,2.33,13,Spring,192.1
18.2,26.1,65.9,21.0,318.8,21.1,7.92,Clay,Cotton,Vegetative,4.47,9,Spring,440.0
37.8,57.7,49.4,14.9,633.2,12.4,6.91,Silt,Soybean,Germination,8.35,1,Autumn,849.4
31.2,83.9,10.4,23.5,682.7,9.2,7.67,Clay,Soybean,Maturity,1.73,14,Summer,259.4
43.9,47.2,40.1,4.7,782.7,4.6,8.03,Sandy,Wheat,Maturity,1.73,10,Winter,351.4
25.3,78.1,38.6,2.3,549.4,25.2,6.9,Sandy,Rice,Vegetative,2.63,0,Spring,852.6
34.0,29.4,18.0,5.6,423.1,1.9,7.86,Sandy,Wheat,Maturity,5.74,4,Spring,1385.8
43.0,85.5,57.3,9.4,313.7,8.7,6.95,Silt,Rice,Germination,2.89,5,Summer,720.4
18.1,72.6,59.1,25.2,255.6,9.2,6.66,Sandy,Wheat,Germination,5.28,10,Summer,590.3
43.1,85.9,60.5,42.5,249.0,4.8,7.08,Silt,Soybean,Flowering,3.37,1,Spring,407.9
35.6,67.4,61.0,11.8,386.4,15.2,7.53,Silt,Cotton,Maturity,5.31,9,Summer,1064.6
17.0,45.4,10.0,46.8,794.3,0.4,7.68,Silt,Maize,Maturity,3.14,5,Summer,307.8
24.0,85.7,76.8,47.7,100.6,9.0,6.57,Sandy,Wheat,Maturity,9.81,5,Summer,1710.2
36.2,39.3,67.0,47.9,238.0,28.0,7.21,Loam,Wheat,Maturity,5.18,7,Winter,285.0
17.0,43.3,73.3,41.9,231.9,9.3,8.23,Silt,Maize,Vegetative,7.56,7,Winter,484.5
32.5,69.1,11.1,18.2,602.0,10.8,8.43,Loam,Wheat,Vegetative,7.16,5,Winter,710.6
25.4,73.6,75.4,3.6,346.7,14.2,6.18,Silt,Cotton,Germination,5.16,6,Summer,619.3
33.6,85.1,66.7,28.4,420.1,16.9,6.08,Sandy,Maize,Maturity,2.77,3,Summer,327.2
16.4,34.3,68.6,27.9,204.0,24.3,7.53,Sandy,Maize,Flowering,5.35,4,Winter,672.6
41.1,75.9,16.5,42.5,383.5,5.7,6.74,Sandy,Cotton,Germination,6.97,5,Winter,513.3
44.2,71.7,61.7,49.8,172.2,26.2,5.57,Clay,Cotton,Germination,4.87,14,Autumn,264.3
44.1,24.5,77.2,25.4,473.1,22.7,6.54,Sandy,Maize,Vegetative,1.28,5,Spring,352.2
37.5,47.1,57.5,17.3,168.6,21.7,7.92,Loam,Cotton,Germination,0.67,2,Winter,50.0
18.9,39.8,49.9,9.3,653.4,2.6,7.89,Silt,Cotton,Flowering,3.61,8,Autumn,559.2
37.7,41.3,76.2,0.2,496.6,0.6,6.98,Loam,Cotton,Maturity,1.93,3,Autumn,244.8
15.7,88.8,41.0,25.5,606.8,17.8,6.92,Clay,Maize,Germination,9.11,7,Winter,350.3
15.7,65.0,52.0,27.8,393.0,25.9,7.24,Loam,Wheat,Flowering,2.17,12,Autumn,50.0
24.7,70.2,43.3,41.2,367.0,17.5,6.16,Silt,Rice,Vegetative,4.25,3,Winter,284.5
29.7,88.4,75.3,25.2,168.7,6.4,7.08,Silt,Maize,Vegetative,7.26,14,Spring,1174.9
38.1,46.4,15.3,45.8,466.7,2.7,5.53,Sandy,Rice,Maturity,8.25,5,Spring,2000.0
35.5,76.1,45.1,31.4,460.2,21.0,6.93,Clay,Cotton,Germination,5.04,0,Spring,356.6
28.4,50.4,58.1,42.0,427.7,21.7,6.51,Clay,Cotton,Flowering,2.22,13,Winter,50.0
23.2,80.9,65.4,7.4,618.4,5.2,7.52,Loam,Wheat,Vegetative,3.07,1,Autumn,202.3
44.9,32.6,50.8,42.8,682.8,0.8,7.42,Sandy,Cotton,Flowering,4.48,14,Winter,803.9
27.8,86.3,73.6,33.8,625.6,12.2,6.64,Sandy,Rice,Vegetative,3.96,5,Spring,628.7
28.5,35.3,75.9,8.5,200.7,17.5,5.52,Sandy,Maize,Vegetative,3.81,2,Autumn,723.0
19.9,42.8,14.5,9.5,535.4,21.2,6.26,Silt,Maize,Maturity,1.75,10,Summer,382.4
38.8,72.9,38.2,46.3,156.2,24.3,7.4,Clay,Wheat,Flowering,9.18,6,Spring,1690.6
35.8,47.6,11.6,1.6,586.2,18.3,5.72,Loam,Rice,Flowering,0.78,0,Winter,465.1
21.6,62.6,33.1,23.1,367.3,3.3,5.82,Loam,Cotton,Flowering,4.68,13,Winter,509.0
17.5,51.1,47.6,15.7,192.7,20.5,7.44,Loam,Soybean,Vegetative,9.81,2,Winter,944.3
35.4,72.0,73.8,33.3,703.4,29.5,7.77,Sandy,Wheat,Maturity,6.77,2,Summer,1441.3
34.6,36.0,69.3,42.0,529.8,27.2,6.46,Clay,Wheat,Flowering,3.88,13,Autumn,421.6
23.2,24.1,18.9,18.0,348.3,26.2,6.97,Clay,Soybean,Germination,1.89,11,Winter,92.8
43.5,41.0,16.5,21.3,121.5,9.1,8.34,Silt,Maize,Flowering,9.66,0,Winter,1621.8
19.5,53.2,51.2,49.1,476.1,22.5,8.34,Silt,Maize,Vegetative,0.63,14,Winter,50.0
28.0,31.8,47.2,39.2,746.3,25.5,6.42,Silt,Maize,Maturity,6.97,3,Spring,1018.1
43.3,44.8,28.6,44.9,517.5,20.3,7.93,Loam,Soybean,Flowering,8.86,7,Spring,2000.0
27.6,48.0,73.0,21.9,780.2,7.5,7.28,Loam,Cotton,Flowering,0.74,10,Summer,50.0
34.2,24.0,74.9,11.7,195.5,28.6,8.43,Clay,Cotton,Flowering,7.39,6,Autumn,1373.8
26.9,60.8,38.2,20.6,497.8,13.5,6.93,Silt,Rice,Germination,9.99,6,Autumn,1353.0
23.2,81.9,72.3,35.8,658.7,3.9,7.82,Loam,Rice,Vegetative,6.58,13,Winter,752.4
44.5,30.6,36.9,5.5,467.9,3.3,7.8,Silt,Maize,Germination,4.44,14,Winter,384.4
27.3,61.8,61.6,13.5,163.7,19.4,6.99,Silt,Soybean,Germination,8.81,4,Spring,938.0
41.8,66.5,43.3,2.3,508.0,13.1,7.89,Clay,Wheat,Vegetative,5.76,13,Spring,1004.9
21.9,49.4,18.6,21.6,528.2,2.8,6.28,Clay,Cotton,Vegetative,7.62,12,Spring,1207.4
21.4,69.1,75.0,41.4,610.1,22.2,5.87,Loam,Soybean,Flowering,6.08,3,Spring,972.1
15.9,48.8,41.8,1.2,632.8,24.0,6.78,Clay,Rice,Vegetative,0.86,9,Winter,50.0
34.6,55.3,61.4,33.8,639.5,21.8,8.33,Silt,Cotton,Flowering,2.52,5,Spring,333.4
26.1,20.5,35.7,46.6,564.4,6.1,7.0,Clay,Cotton,Germination,1.25,1,Autumn,50.0
40.9,68.4,11.3,11.8,251.1,20.7,7.41,Silt,Soybean,Flowering,1.51,0,Spring,554.9
29.2,66.3,17.0,34.7,383.0,0.3,7.37,Silt,Rice,Vegetative,0.65,12,Summer,50.0
44.0,22.7,44.7,48.8,643.3,9.2,5.9,Loam,Soybean,Flowering,4.5,6,Spring,1379.9
20.6,45.8,58.3,48.1,767.4,12.0,6.67,Loam,Wheat,Germination,2.2,12,Winter,50.0
41.1,88.5,33.4,11.7,155.3,25.1,7.62,Loam,Cotton,Vegetative,8.63,3,Winter,919.9
38.3,49.5,58.7,5.0,474.9,11.7,8.42,Silt,Soybean,Vegetative,7.63,6,Winter,822.0
38.1,55.1,58.9,7.4,318.8,0.3,6.0,Clay,Soybean,Maturity,5.95,5,Spring,849.1
40.3,83.7,59.3,35.1,257.8,10.6,6.73,Loam,Wheat,Flowering,5.15,10,Autumn,765.1
37.8,70.2,44.5,36.3,454.1,15.0,5.79,Loam,Soybean,Flowering,2.93,8,Winter,296.9
33.8,60.7,74.0,33.7,524.3,28.5,6.23,Clay,Cotton,Flowering,5.01,11,Autumn,663.6
18.9,75.8,44.2,16.8,106.8,28.2,6.63,Clay,Maize,Germination,6.59,9,Winter,244.3
16.0,80.5,41.5,8.5,646.1,5.4,7.12,Loam,Maize,Germination,7.93,5,Winter,443.9
42.6,52.0,24.0,29.0,673.9,5.6,6.19,Silt,Rice,Vegetative,1.28,2,Autumn,398.5
33.5,53.3,31.5,24.2,775.9,4.9,6.18,Silt,Wheat,Vegetative,7.23,6,Summer,1781.5
38.9,47.0,13.0,36.4,226.5,23.7,7.83,Loam,Rice,Germination,7.56,8,Winter,779.3
29.4,87.7,54.3,22.1,516.2,0.2,8.39,Clay,Maize,Flowering,5.81,13,Autumn,1021.9
18.5,68.8,27.4,16.9,398.6,3.8,6.47,Silt,Wheat,Flowering,2.54,10,Winter,134.5
18.8,25.8,31.3,14.7,334.4,16.1,7.56,Clay,Soybean,Germination,5.62,9,Spring,628.6
35.6,80.4,64.0,10.6,495.9,7.4,6.27,Sandy,Soybean,Flowering,5.28,11,Autumn,1589.9
27.9,53.6,32.9,13.3,647.7,2.8,8.28,Clay,Cotton,Germination,5.02,11,Winter,292.3
21.0,24.8,27.0,4.7,116.1,10.8,7.52,Clay,Maize,Flowering,4.88,12,Summer,1897.8
29.7,58.5,21.8,17.3,778.6,8.2,7.91,Sandy,Soybean,Flowering,1.55,5,Spring,577.9
16.9,49.2,64.2,1.8,666.9,15.3,5.65,Silt,Wheat,Maturity,2.24,6,Winter,85.1
32.5,81.4,19.1,9.3,625.8,29.4,7.3,Silt,Soybean,Vegetative,1.42,7,Spring,301.2
23.1,34.3,41.8,37.3,632.3,3.7,7.08,Silt,Rice,Flowering,2.8,3,Summer,677.5
38.9,77.9,45.5,16.3,372.3,11.2,6.38,Loam,Rice,Flowering,3.0,4,Autumn,989.9
24.3,59.0,58.1,33.4,626.1,28.0,6.29,Sandy,Rice,Germination,2.83,3,Winter,83.5
28.7,23.8,54.3,35.8,370.7,26.3,7.24,Clay,Rice,Maturity,2.5,0,Autumn,169.6
15.3,88.0,66.8,29.1,729.1,11.8,7.62,Sandy,Rice,Maturity,7.49,5,Winter,815.3
17.2,55.9,13.1,47.9,224.1,21.0,5.6,Sandy,Cotton,Germination,8.28,6,Winter,485.8
26.8,40.4,30.8,1.1,304.6,2.6,7.2,Sandy,Rice,Germination,3.61,1,Autumn,753.3
29.4,52.9,29.6,36.9,485.9,21.4,6.01,Sandy,Cotton,Germination,3.4,5,Autumn,325.7
33.0,80.1,20.2,47.9,323.4,29.2,5.92,Sandy,Cotton,Flowering,8.52,13,Winter,1381.8
23.7,41.3,30.2,43.1,397.0,16.1,7.37,Sandy,Soybean,Germination,6.43,10,Summer,1233.6
35.8,33.5,31.7,8.4,444.7,15.0,6.43,Loam,Wheat,Vegetative,3.29,1,Summer,1040.7
40.8,29.0,46.5,16.3,699.4,5.6,6.82,Sandy,Rice,Germination,7.28,9,Winter,1103.2
38.4,40.9,56.5,8.6,466.2,19.0,6.58,Sandy,Wheat,Flowering,3.77,12,Autumn,1197.3
16.2,74.6,36.7,30.1,353.7,17.7,7.45,Silt,Maize,Vegetative,6.07,4,Summer,1179.5
29.4,53.0,60.4,35.6,273.4,19.6,6.91,Sandy,Cotton,Flowering,9.93,0,Winter,1512.7
18.1,35.9,33.5,15.9,386.1,0.8,8.39,Sandy,Maize,Vegetative,3.37,2,Spring,676.1
22.3,31.6,30.3,27.0,461.0,16.5,6.56,Silt,Cotton,Vegetative,9.34,3,Winter,796.5
44.6,43.3,47.9,34.5,622.3,17.8,7.72,Silt,Rice,Vegetative,3.55,3,Autumn,836.7
19.3,85.8,11.7,21.1,184.7,6.2,6.27,Silt,Maize,Flowering,5.63,1,Winter,675.4
30.0,44.0,15.6,42.7,255.1,6.2,7.03,Clay,Soybean,Vegetative,4.87,7,Spring,695.9
33.5,89.2,39.3,38.6,365.8,8.3,7.16,Sandy,Maize,Maturity,7.94,5,Spring,1654.1
36.1,54.0,76.0,3.2,352.3,21.4,6.49,Sandy,Cotton,Maturity,1.08,8,Winter,67.7
31.8,32.5,60.5,31.1,374.2,18.2,6.92,Sandy,Cotton,Flowering,6.46,5,Spring,1998.8
15.3,82.4,16.2,11.8,655.5,25.4,6.34,Silt,Wheat,Maturity,7.73,2,Winter,438.5
24.8,52.2,69.2,27.9,326.9,8.9,5.52,Loam,Maize,Vegetative,4.99,11,Autumn,579.9
30.5,69.7,61.3,47.8,451.3,27.4,6.15,Sandy,Soybean,Germination,1.5,1,Autumn,50.0
17.6,88.9,52.8,44.0,536.7,22.3,7.6,Silt,Rice,Germination,2.83,8,Autumn,50.0
25.5,23.5,67.4,20.2,262.5,11.9,7.81,Silt,Wheat,Vegetative,6.96,2,Summer,1358.6
16.0,26.8,38.3,14.6,603.1,2.9,6.34,Silt,Maize,Maturity,9.01,5,Winter,736.8
17.4,70.4,25.5,11.7,483.0,7.7,6.72,Clay,Wheat,Vegetative,4.51,9,Autumn,401.1
26.9,39.7,45.8,26.6,412.7,28.7,5.61,Silt,Maize,Germination,5.82,1,Winter,344.7
19.0,32.9,48.4,5.7,666.8,9.3,6.21,Loam,Rice,Germination,2.67,6,Spring,433.3
32.0,22.8,47.7,27.5,270.4,9.9,7.84,Clay,Rice,Flowering,4.42,13,Autumn,1286.5
35.7,21.5,49.6,0.1,718.2,5.7,7.32,Silt,Soybean,Germination,3.7,0,Summer,833.2
39.0,74.2,76.4,16.2,492.7,24.2,6.12,Loam,Wheat,Flowering,6.73,8,Autumn,1316.0
21.0,29.4,73.2,11.0,526.4,8.3,6.27,Loam,Soybean,Maturity,9.85,0,Summer,2000.0
20.0,52.7,71.3,48.6,712.5,9.9,7.95,Sandy,Maize,Vegetative,8.23,8,Spring,1772.2
18.1,62.4,66.1,36.4,672.3,12.4,6.13,Silt,Rice,Flowering,2.33,10,Winter,50.0
34.1,50.0,76.0,17.5,521.1,13.0,6.5,Silt,Rice,Vegetative,5.99,0,Spring,1584.0
36.2,21.9,16.9,4.6,627.2,12.3,7.49,Sandy,Cotton,Flowering,1.13,0,Spring,888.6
15.9,74.8,28.6,25.8,403.3,15.1,7.18,Loam,Cotton,Maturity,2.85,7,Spring,60.0
43.1,20.7,44.7,10.7,483.2,24.4,6.88,Silt,Soybean,Maturity,2.14,0,Spring,480.5
16.6,73.3,69.3,26.8,143.4,24.6,8.2,Sandy,Wheat,Flowering,3.69,14,Spring,263.9
31.2,82.5,45.4,41.8,162.9,23.9,6.16,Sandy,Maize,Flowering,6.95,7,Winter,1060.7
36.3,50.3,62.4,30.8,680.6,3.0,7.72,Loam,Soybean,Maturity,5.24,2,Summer,1135.3
41.1,57.5,19.7,31.7,141.8,24.0,5.98,Loam,Rice,Vegetative,9.36,3,Spring,2000.0
36.4,53.4,27.7,27.1,218.6,3.6,7.35,Silt,Rice,Maturity,2.52,1,Autumn,380.7
39.1,47.2,61.2,46.4,657.1,3.7,8.11,Silt,Rice,Vegetative,3.96,12,Summer,1262.1
25.2,82.1,21.5,46.6,100.8,28.4,6.87,Clay,Maize,Flowering,3.63,5,Summer,415.9
39.4,82.6,34.6,25.6,297.7,24.6,7.67,Loam,Soybean,Vegetative,2.74,6,Autumn,345.8
17.4,43.5,28.5,15.3,508.8,16.6,7.96,Clay,Maize,Flowering,9.94,9,Autumn,2000.0
41.8,63.1,34.5,23.0,516.8,26.2,5.91,Clay,Rice,Vegetative,4.18,2,Autumn,915.4
31.4,84.9,59.6,9.3,644.0,29.7,7.62,Sandy,Cotton,Flowering,9.43,13,Autumn,2000.0
39.5,87.3,35.7,31.8,454.1,18.3,8.26,Sandy,Soybean,Germination,4.21,8,Autumn,471.0
28.6,55.6,48.9,25.0,456.6,18.4,7.23,Silt,Cotton,Germination,2.44,2,Spring,83.0
34.3,51.7,17.0,5.2,607.7,22.6,6.06,Loam,Soybean,Maturity,1.63,6,Summer,632.0
30.8,39.5,66.4,9.9,449.0,7.0,5.88,Loam,Rice,Maturity,8.63,14,Autumn,1827.8
36.9,87.1,35.9,24.0,525.9,5.0,6.28,Clay,Cotton,Flowering,0.8,3,Autumn,50.0
17.4,30.0,55.4,44.4,728.4,22.8,5.81,Clay,Cotton,Vegetative,9.66,4,Winter,579.3
16.8,60.6,60.8,28.3,381.0,10.3,7.04,Silt,Soybean,Flowering,4.47,11,Summer,791.8
22.4,39.8,24.7,34.1,369.6,4.1,5.71,Sandy,Cotton,Germination,2.85,8,Summer,378.6
19.8,39.5,71.9,17.0,102.5,9.4,6.17,Loam,Cotton,Germination,6.37,2,Spring,568.2
41.2,48.3,53.1,28.6,529.4,10.8,6.82,Loam,Rice,Flowering,1.76,2,Summer,875.2
21.6,89.9,40.0,22.4,120.8,29.0,6.92,Loam,Soybean,Germination,1.19,8,Autumn,50.0
44.3,23.8,22.8,33.0,452.9,20.9,7.2,Loam,Soybean,Maturity,8.36,8,Winter,863.7
25.1,60.5,76.0,2.5,663.0,15.9,7.62,Sandy,Wheat,Flowering,4.53,12,Summer,1846.8
20.5,25.8,62.9,24.7,484.9,29.1,5.64,Silt,Soybean,Maturity,5.42,3,Winter,295.8
38.7,30.8,24.6,14.8,288.7,27.1,5.74,Silt,Rice,Maturity,2.18,0,Autumn,458.0
34.8,50.8,33.6,16.3,650.3,15.4,5.68,Sandy,Cotton,Maturity,1.08,0,Winter,117.4
29.9,55.7,66.7,48.0,288.8,27.2,6.77,Silt,Wheat,Germination,3.99,11,Summer,242.4
31.7,38.1,58.7,9.1,613.1,12.1,5.63,Silt,Cotton,Vegetative,5.31,8,Summer,1428.0
36.6,42.2,63.6,15.6,527.2,6.9,7.74,Clay,Soybean,Vegetative,7.77,5,Spring,1374.3
21.9,26.1,40.9,25.5,219.0,7.0,6.17,Sandy,Maize,Vegetative,5.26,4,Autumn,1119.4
